conversation_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,text,in_reply_to_user_id,id,created_at,author_id
1493403273587732480,0,0,1,0,"📢@defi_launch pre-sale at @avalancheavax now!🔥
 
Great opportunity to buy $DLAUNCH in presale with 2-10% off!
#Presale #DeFi #DLAUNCH #Avalanche #AVAX https://t.co/xBpzopaXrp",,1493403273587732480,2022-02-15T01:54:21.000Z,1484463281632731140
1493357143734599683,0,0,1,0,@defi_launch @CanaryDex @avalancheavax Excitrd https://t.co/4fx0gYcjZ1,1439703022175727617,1493403182248210436,2022-02-15T01:53:59.000Z,1386988997214232577
1493310728043999232,0,0,0,0,@Avalant_NFT @avalancheavax @workswork24 for you!,1439663375676489728,1493402203955949573,2022-02-15T01:50:06.000Z,1462582677182115842
1493223505277583361,0,3,2,0,"@bloktopia @avalancheavax @Chiliz @chainlink @animocabrands @CoinMarketCap @kucoincom @Bitboy_Crypto @ElrondNetwork @Cointelegraph @TheBinanceNFT @solana @travalacom @jakepaul @antifundvc @0xPolygon @Algorand I can’t afford a partner, I’m 82% down on my Blok investment, and it’s only 4% of the coins in circulation 🤯 I’m fucked",1394251423030947842,1493401539557621760,2022-02-15T01:47:27.000Z,1447429725983547393
1493222226178494468,0,0,0,0,@NodeMinerNFT Every miner wins a node in year! Good lawwd!! @elonmusk @BustaRhymes @avalancheavax @jimbob_X0 @JerichoJonesy @notxeb,1489959726544830464,1493401203287683076,2022-02-15T01:46:07.000Z,1428129489813311494
1493223505277583361,0,0,1,0,"@Memleketiminko1 @bloktopia @avalancheavax @Chiliz @chainlink @animocabrands @CoinMarketCap @kucoincom @Bitboy_Crypto @ElrondNetwork @Cointelegraph @TheBinanceNFT @solana @travalacom @jakepaul @antifundvc @0xPolygon @Algorand lf I could afford a space I would like to make a gallery to sell my art on the 6th floor, where they want to have virtual conferences... 
- already have a gallery in DCL 
139, 47 check it yo!",1410496840940802049,1493400414070489094,2022-02-15T01:42:59.000Z,3208226445
1470430391714697225,1,1,1,0,"@Colonylab @avalancheavax I HAVE MADE IT THRU THE 20 DAY STAKING PERIOD, WHEN WILL THE AIRDROP PROJECTS BECOME AVALIBLE TO ME. THANK YOU",1420528252494532609,1493400311096131585,2022-02-15T01:42:34.000Z,1468660678957404164
1493372546640658432,0,0,1,0,@Shib_Bear @polar_nodes $Polar this is the little sleeper project that battles thru so much and just won’t quit. Bullish on polar bears!!  @elonmusk @BustaRhymes @avalancheavax,1331957010439540741,1493400128031322113,2022-02-15T01:41:51.000Z,1428129489813311494
1493259982586138625,0,0,0,0,@Avalanche_Space @morphie_network @avalancheavax We all love to see this price feeds now! Can we get into your Mainnet on avalanche too?,1409531617773723650,1493399637956632577,2022-02-15T01:39:54.000Z,1160322119483318272
1493394967175254024,0,1,3,0,@lilaempty @avalancheavax Will we have more cute art related to #AVAX and projects inside #Avalanche in the near future? I loved this one 🥰✨ https://t.co/kNbonptc3B,1376280934220230656,1493399032852590597,2022-02-15T01:37:30.000Z,1366075742426193930
1493234742493270018,0,0,0,0,@DefiEdge @Uniswap @avalancheavax since their proposal is already under vote,1409843932511436801,1493398474464784386,2022-02-15T01:35:16.000Z,14880463
1493398186865610756,0,0,0,0,"$AVAX $AVAXUSD #AVALANCHE @avalancheavax - Daily: In a bearish trend, the price of AVALANCHE - AVAX/USD tries to inflate a little with a slight short-term rebound. At this stage, no trend reversal is... https://t.co/yxZTmboKfy",,1493398186865610756,2022-02-15T01:34:08.000Z,2811966313
1493314817834336259,0,0,3,0,"@ZacharyDash $AVAX 💯 %
@avalancheavax  deploying SubNets
And also the backing and team behind them is gonna be a real big deal in this space!",163723465,1493396250770685958,2022-02-15T01:26:26.000Z,68997917
1493094078312972288,1,0,3,0,"@buballer02 @Powernodes_ @avalancheavax Looking for an overview of POWER nodes? Check out my thread 🧵👇

https://t.co/CYvpgbgnw9",18752231,1493396102749605890,2022-02-15T01:25:51.000Z,1445247056411463684
1493233554511130626,0,0,0,0,"@Avalanche_Space @ZeroSwapLabs @avalancheavax There will be another developments if there are many investors. So, what are your plans to get more investors?",1409531617773723650,1493395662184259588,2022-02-15T01:24:06.000Z,1480409824533774338
1493248665875533829,0,0,0,0,"@SnowConeDAO If it's with @avalancheavax, I'm totally in 🚀🚀",1468010318634881025,1493394600806993924,2022-02-15T01:19:53.000Z,1473084115058577417
1493384245431390208,0,0,0,0,@TEENSONACID @FantomFDN @NFTKEY @avalancheavax @PotluckProtocol Man I’d love to own an Astro kid,28762996,1493394435408814082,2022-02-15T01:19:13.000Z,1214946118720770049
1493233554511130626,0,0,0,0,@Avalanche_Space @ZeroSwapLabs @avalancheavax It's honor to us this gasless offers of this team to all users it is a big helps to all users who really needs!,1409531617773723650,1493392875719393281,2022-02-15T01:13:02.000Z,1424301179916361731
1493391955790741505,1,0,4,0,💟@Morphie_network Price Feeds LIVE @Avalancheavax,1409531617773723650,1493392294103293955,2022-02-15T01:10:43.000Z,1409531617773723650
1493314220745707520,0,0,0,0,@avalancheavax @SwapdexO SDX DEX | DEFI | NFT | OWN CHAIN | SUBSTRATE | WEB 3.0 | LEND &amp; BORROW | LAUNCHPAD | DEX | FARMING - DISRUPTIVE DEFI INNOVATION PROJECT LAUNCHING ON BSC https://t.co/RU3jcE5SYF,1055894724245155841,1493392122719834114,2022-02-15T01:10:02.000Z,1227258126727991297
1493305936471015424,2,0,2,0,@WallStreet_Hunt @avalancheavax @AVAXDaily @HeroesChained @fraxfinance @Platypusdefi @EverRise @phoenix_fi $RISE ⬆️ #EverRise #LetUsIn,1407810021820223491,1493391134357393410,2022-02-15T01:06:06.000Z,1391926310843396096
1493032441291829248,0,2,0,0,@art_rockets @POKTnetwork @harmonyprotocol @0xPolygon @ethereum @avalancheavax @solana @gnosisPM @binance @iotex_io @Fuse_network how does this work?,1489341744554856448,1493390995789991936,2022-02-15T01:05:33.000Z,1331593893905793024
1493390564469129216,0,1,0,0,"@AstarNetwork has also announced a $100 million incentive program to boost its ecosystem. The same thing @MetisDAO and other L1 like @avalancheavax, @FantomFDN have done with excellent results https://t.co/7garNqRceR",1434919962875858945,1493390572362829825,2022-02-15T01:03:52.000Z,1434919962875858945
1493233554511130626,0,0,0,0,@Avalanche_Space @ZeroSwapLabs @avalancheavax view your connection as crucialto providing us with such a wide range ofmounting options. It's wonderful to have youon the scene.,1409531617773723650,1493390407577010178,2022-02-15T01:03:13.000Z,1453995098815881216
1493176971224023041,0,0,0,0,@avaxholic @avalancheavax @ethereum @BinanceChain @terra_money @FantomFDN @solana @0xPolygon @trondao @cronos_chain @ElrondNetwork @SwapdexO SDX DEX | DEFI | NFT | OWN CHAIN | SUBSTRATE | WEB 3.0 | LEND &amp; BORROW | LAUNCHPAD | DEX | FARMING - DISRUPTIVE DEFI INNOVATION PROJECT LAUNCHING ON BSC https://t.co/6DoYOPnvHf,1392040970431074309,1493389332064858114,2022-02-15T00:58:57.000Z,1227258126727991297
1493233554511130626,0,0,0,0,@Avalanche_Space @ZeroSwapLabs @avalancheavax We are already seeing your integration as the key to offer us this great deals of staking plans. Great to see you roll out on thisn,1409531617773723650,1493388624993595392,2022-02-15T00:56:08.000Z,1160322119483318272
1493310728043999232,0,0,0,0,"@Avalant_NFT @avalancheavax @Ario10940208 old ct friend haha, not my valANTine but a great project like @Avalant_NFT need a great person like you ;-) 

Let's see if with a bit of luck we win and if we do let's play the first @avalancheavax RPG P2E game !",1439663375676489728,1493388261405962243,2022-02-15T00:54:41.000Z,1420167839378558981
1493384245431390208,0,1,3,0,@TEENSONACID @FantomFDN @NFTKEY @avalancheavax @PotluckProtocol i've made offers on the rank #1 that would ensure my divorce if they were accepted.  for real diamond hands...,28762996,1493387365947035648,2022-02-15T00:51:08.000Z,1448467737437605889
1493249926637125635,0,0,0,0,"@paid_network Fantastic. At present, I have three suggestions：
1.IDOs on @avalancheavax integration could use new tier system such as @AvalaunchApp and @TheDaoMaker.These require short-term stake, which is different from #Ignition.
2.Update Roadmap2.0.Showing more application value of #Paid.",1303685705680539649,1493387338504110080,2022-02-15T00:51:01.000Z,1380028239268077569
1493192619127627776,0,0,0,0,"@GemsFinderr It's gonna be $DYP for sure! #DYP is considered a hidden gem with big potentials because it has the most unique ecosystem in #defi #yieldfarming
👉 passive income 100% apr on Dyp buyback 
👉Anti-manipulation tools
👉 @pangolindex @avalancheavax @chainlink Partnership
👉 NFTsdapp",1129014693270573057,1493387303116427266,2022-02-15T00:50:53.000Z,1292296258569121793
1493310728043999232,0,0,2,0,"@Avalant_NFT @avalancheavax I'm gonna make @StartOfTheStop my valANTine 

🐜🐜",1439663375676489728,1493385911488237568,2022-02-15T00:45:21.000Z,1374385703165984770
1493384245431390208,0,0,8,0,@TEENSONACID @FantomFDN @NFTKEY @avalancheavax @PotluckProtocol Massive,28762996,1493385006349275136,2022-02-15T00:41:45.000Z,18246308
1493384245431390208,0,0,2,0,"@TEENSONACID @FantomFDN @NFTKEY @avalancheavax @PotluckProtocol crazy shit, you love to see it!",28762996,1493384928888639489,2022-02-15T00:41:27.000Z,97200761
1492954904201248775,0,0,4,0,"@cryptoworld202 The strategy to becoming a millionaire is quite straight forward with crypto. Just buy and hold the following #alts 

1. $SAVG of @thesavageapp 

2. $MATIC of @0xPolygon 

3. $AVAX of @avalancheavax",974317246888710145,1493384389266444291,2022-02-15T00:39:18.000Z,1336062688800038913
1493384245431390208,14,8,58,3,"Astrokid on @FantomFDN @NFTKEY since launch on 2.2.22. we're coming to @avalancheavax in less than 48 hours. THANKYOU @PotluckProtocol we broke 90k !!!

#astrokid #sayhello #teensonacid https://t.co/fUcQNVOl4S",,1493384245431390208,2022-02-15T00:38:44.000Z,28762996
1493310728043999232,0,0,3,0,@Avalant_NFT @avalancheavax my valANTines @_hudlc @sniramf,1439663375676489728,1493384177831579648,2022-02-15T00:38:28.000Z,102516166
1493233554511130626,0,0,1,0,@Avalanche_Space @ZeroSwapLabs @avalancheavax 0 fees? That is good to hear. We love to save money from fees. Will share this integration to others.,1409531617773723650,1493383150151487488,2022-02-15T00:34:23.000Z,1484869195611672577
1493382820890304516,2,0,3,0,"Tired of #DCA the $BTC ? #Bitcoin Printer on @avalancheavax is doing it for me, Don't ask me what I do with it though, the lake knows more than anyone. https://t.co/pgO29EUEJp https://t.co/zyYmZCVjqx",,1493382820890304516,2022-02-15T00:33:04.000Z,941643060135583744
1493362385696002053,0,0,1,0,@mr_freelo @MrNodestrand @Powernodes_ @avalancheavax YUP! Not before I buy another SUPER though!!! Lol,219953632,1493382165706547200,2022-02-15T00:30:28.000Z,972995305405894656
1453142310884036613,0,0,0,0,@PlayCrabada @avalancheavax Looks interesting,1429540963081359368,1493381892749602816,2022-02-15T00:29:23.000Z,1417869927139225609
1492567143929753601,0,0,0,0,"@CryptoCrunchApp @CryptoShyder @PolkaCity @avalancheavax @solana @AxieInfinity @InjectiveLabs @catecoin @ethereum @Shibtoken @0xPolygon @RealShibaDoge #catecoin 
#BinanceCat
#PlayToEarn 
#RiseOfCats 
#2%EarnTransactionReward
#Staking15%APY
#DeFimemePlatforn
#GamingPlatform
#BSCGem 
#DeflationaryToken
#NFTMarketplace
#NFTGaming 
#100xGems
#87TSUPPLY  
#LiquidityBurnt
#CommunityDriven https://t.co/F2i2JSWyk3",4649374704,1493381642731548674,2022-02-15T00:28:23.000Z,779605435
1492886475574325251,0,0,0,0,@vccryptobible @altcryptocom @bold_point @yayprotocol @avalancheavax Absolutely a #GEM!💜,1463410484892237830,1493381501500669956,2022-02-15T00:27:50.000Z,1489996981418311683
1493190837139914755,0,0,2,0,@AVAXDaily @RBXSamurai @dypfinance @NiftyxProtocol @pangolindex @PlayCrabada @traderjoe_xyz @Wonderland_fi @AvalaunchApp @Talecraftio @fraxfinance @avalancheavax is one the best project for making $DYP more accessible and effecient way to earn passive income and continue to do so😍 The best #defi protocol is here! #DYP to the moon🔥,1390321458140778499,1493381468005203969,2022-02-15T00:27:42.000Z,1292296258569121793
1492727274268938241,0,0,0,0,@vccryptobible @WhaleRumors @bold_point @avalancheavax $BPT is so funny to play!,1463410484892237830,1493381433745940481,2022-02-15T00:27:34.000Z,1489996981418311683
1493371500065280002,1,1,6,1,@hoopdreamsbball @WeekInAvalanche @avalancheavax @BokBokNews @chikn_nft @Chiknwhalegod @rudygobert27 @farokh @RugRadio @avaxoshi Chikn for Life🐓🐣💸💸,42772527,1493381386858016768,2022-02-15T00:27:22.000Z,1343770854094598145
1493257879339487237,0,3,3,0,"@BigBlueCountry1 @CryptoDionysos @hoopdreamsbball @xtal_live @Chiknwhalegod @avalancheavax @chikn_nft @VMTycoons @swarms_ai check NFTrade, should show up in your NFTs or snowtrace. If you own chikn, you most likely did.",38686074,1493381149904846856,2022-02-15T00:26:26.000Z,1473619500213981186
1493259982586138625,0,0,0,0,@Avalanche_Space @morphie_network @avalancheavax This will open good AVAX deals. The Avalanche is on their advantage here.,1409531617773723650,1493380890323419138,2022-02-15T00:25:24.000Z,824983431557754880
1492886475574325251,0,0,0,0,@vccryptobible @altcryptocom @bold_point @yayprotocol @avalancheavax I got a place in my moonfolio for $BPT! https://t.co/miQWzuo4TU,1463410484892237830,1493380460260605952,2022-02-15T00:23:42.000Z,1463415097447968768
1493310728043999232,0,0,2,0,@jHaOdDeL @Avalant_NFT @avalancheavax this comment is funny as hell,1452475539420221445,1493380203825201152,2022-02-15T00:22:40.000Z,2976428467
1493310728043999232,0,0,1,0,@Avalant_NFT @avalancheavax @gtreece @feath3r_eth @jHaOdDeL are my valANTines today lmao,1439663375676489728,1493380126029107202,2022-02-15T00:22:22.000Z,2976428467
1492727274268938241,0,0,0,0,@vccryptobible @WhaleRumors @bold_point @avalancheavax @bold_point for president!!! https://t.co/X2GgEUWDu2,1463410484892237830,1493380045737533440,2022-02-15T00:22:03.000Z,1463415097447968768
1493352690625089536,0,0,0,0,"@hoopdreamsbball @Here4Chainlink @chikn_nft @avalancheavax @feath3r_eth @PatrickNasse @Chiknwhalegod @MinorBrant @jHaOdDeL @TwoPeasNAPod2 @BokBokNews 🍣 Sushiba AVAX 🍣

Just stealth launched on AVAX ! 💸

https://t.co/OWVNSVq9nl

Total supply : 1.000.000.000.000

✅ Huge potential / Dev SAFU ✅
🔐 LP Lock - Contract Renounced

Fudders will be banned !🚨

Only good vibes allowed here ❤️

https://t.co/DqYhoqAAs8",42772527,1493379182369382400,2022-02-15T00:18:37.000Z,1419698774474121223
1493233554511130626,0,0,0,0,@Avalanche_Space @ZeroSwapLabs @avalancheavax Many users would definitely love this integration because that means less-hassle transactions for them as they get to use the wallet and with no gas fee at all!,1409531617773723650,1493378863279513601,2022-02-15T00:17:21.000Z,1350402794038050818
1492610714846085120,0,0,0,0,"@avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew It looks great, #Avalanche   is reaching more places. I want that helmet.",1055894724245155841,1493378372126265346,2022-02-15T00:15:24.000Z,1175198739079864322
1492610714846085120,0,0,0,0,"@Rickcoin1 @avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew 🍣 Sushiba AVAX 🍣

Just stealth launched on AVAX ! 💸

https://t.co/OWVNSVq9nl

Total supply : 1.000.000.000.000

✅ Huge potential / Dev SAFU ✅
🔐 LP Lock - Contract Renounced

Fudders will be banned !🚨

Only good vibes allowed here ❤️

https://t.co/DqYhoqAAs8",1371921782073069572,1493378347652591618,2022-02-15T00:15:18.000Z,1419698774474121223
1493257879339487237,0,2,2,0,"@CryptoDionysos @hoopdreamsbball @xtal_live @Chiknwhalegod @avalancheavax @chikn_nft @VMTycoons @swarms_ai Any idea how to check to see if you received it?  I’m not seeing anything….
And then how to utilize?",1353169916753571847,1493377573417541636,2022-02-15T00:12:13.000Z,38686074
1492610714846085120,0,0,0,0,"@Nine_bubbl3 @avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew 🍣 Sushiba AVAX 🍣

Just stealth launched on AVAX ! 💸

https://t.co/OWVNSVq9nl

Total supply : 1.000.000.000.000

✅ Huge potential / Dev SAFU ✅
🔐 LP Lock - Contract Renounced

Fudders will be banned !🚨

Only good vibes allowed here ❤️

https://t.co/DqYhoqAAs8",1469391677068648454,1493377349831774211,2022-02-15T00:11:20.000Z,1419698774474121223
1492610714846085120,0,0,0,0,"@Dooplis_ @avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew 🍣 Sushiba AVAX 🍣

Just stealth launched on AVAX ! 💸

https://t.co/OWVNSVq9nl

Total supply : 1.000.000.000.000

✅ Huge potential / Dev SAFU ✅
🔐 LP Lock - Contract Renounced

Fudders will be banned !🚨

Only good vibes allowed here ❤️

https://t.co/DqYhoqAAs8",1479621795267461120,1493377246186381320,2022-02-15T00:10:55.000Z,1419698774474121223
1493259982586138625,0,0,0,0,@Avalanche_Space @morphie_network @avalancheavax How long does the live lasts? Are you going to show what was the results on this?,1409531617773723650,1493376126193790980,2022-02-15T00:06:28.000Z,1471312891001274369
1493344440395747329,0,0,5,0,@avalancheavax @DefiLlama Amazing tech in #AVAX to be honest. That's why i aped into #Avalanche,1055894724245155841,1493375599511019525,2022-02-15T00:04:23.000Z,1432942263836061696
1492610714846085120,0,0,1,0,"@avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew Ready to overtake everyone like an #Avalanche, put those revs the highest as possible as the price!",1055894724245155841,1493375533836648452,2022-02-15T00:04:07.000Z,1333915001803993091
1480591829783527440,0,0,0,0,"@infinitecurry @zerion_io @movrnetwork @ethereum @0xPolygon @BinanceChain @arbitrum @optimismPBC @avalancheavax @gnosischain wonderful!
I like",431299102,1493374545385988098,2022-02-15T00:00:11.000Z,424130078
1480591829783527440,0,1,0,0,"@RabelAfan @zerion_io @movrnetwork @ethereum @0xPolygon @BinanceChain @arbitrum @optimismPBC @avalancheavax @gnosischain TheUnfettered
Buy land in the Metaverse. Open and manage your store. Take a commission on every transaction as a store owner. Issue free NFTs or stake/swap in-game tokens.",424130078,1493374416419364867,2022-02-14T23:59:41.000Z,431299102
1492610714846085120,0,0,2,0,@avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew Amazing! and good luck to the @AVAXAndrettiFE. Would love to have an #AVAX-related motorcycle too. 😉,1055894724245155841,1493374351252635648,2022-02-14T23:59:25.000Z,1392929763292073984
1480591829783527440,1,2,0,0,@zerion_io @movrnetwork @ethereum @0xPolygon @BinanceChain @arbitrum @optimismPBC @avalancheavax @gnosischain I really really want to find a game that supports the Metaverse ..,895030804383969283,1493374206901469186,2022-02-14T23:58:51.000Z,424130078
1493374044145537024,0,0,1,0,"We are tokenizing shares of our startup by building it on @avalancheavax 

Learn more about our fintech startup in our website. Link in Bio. https://t.co/kFnczkFeLN",,1493374044145537024,2022-02-14T23:58:12.000Z,1479550917808590850
1493344440395747329,0,0,2,0,@avalancheavax @DefiLlama Carbon offset it and make that carbon neutral,1055894724245155841,1493373523875803137,2022-02-14T23:56:08.000Z,959434326072086528
1493233554511130626,0,0,0,0,@Avalanche_Space @ZeroSwapLabs @avalancheavax This integration has give a good news for today..this is a no gas fees?or not?,1409531617773723650,1493373089152860162,2022-02-14T23:54:24.000Z,1471704326267543553
1493233554511130626,0,0,0,0,@Avalanche_Space @ZeroSwapLabs @avalancheavax More $AVAX swap! This will definiely create us the big wallet deals. Let's het more earninf amd let's earn.,1409531617773723650,1493372842137690116,2022-02-14T23:53:25.000Z,824983431557754880
1493352690625089536,0,0,4,0,@jHaOdDeL @chikn_nft @wgw1123 @avalancheavax @feath3r_eth @PatrickNasse @Chiknwhalegod @MinorBrant @TwoPeasNAPod2 @Here4Chainlink @BokBokNews I’m still trying to figure it out myself brother!! 💯🤝🤣,1452475539420221445,1493372613531353090,2022-02-14T23:52:31.000Z,42772527
1493244115957567497,0,0,2,0,@SLAP_Finance @avalancheavax its time to SLAP some $STEAM on to the #AVALANCHE  to $MELT it with some Defrosted $H20 are you thirsty #Slappies ???? https://t.co/hQqbWLDGs1,1480402184789377027,1493372338578075649,2022-02-14T23:51:25.000Z,1355989609226919936
1493371500065280002,0,1,2,0,@hoopdreamsbball @WeekInAvalanche @avalancheavax @BokBokNews @chikn_nft @Chiknwhalegod @PatrickNasse @rudygobert27 @farokh @RugRadio @avaxoshi probably nothing,42772527,1493372290926534659,2022-02-14T23:51:14.000Z,1379803232705376257
1493223976490913794,0,0,0,0,"@Changehero_io @avalancheavax definitely caught my eyes

Check this out friends

@IsraelOluwafis2
@Shineshine_boy
@thiafausty

#crypto #CHGiveaway",995679198462267397,1493372273172037645,2022-02-14T23:51:10.000Z,1242064363072126976
1493257879339487237,1,1,7,0,@xtal_live @Chiknwhalegod @avalancheavax @chikn_nft @VMTycoons @swarms_ai @hoopdreamsbball We now understand that @chikn_nft has airdropped a new NFT called farmland to chikn holders.,1461239321655189505,1493371743515336706,2022-02-14T23:49:03.000Z,1353169916753571847
1493344440395747329,0,0,0,0,"@avalancheavax @DefiLlama New To #DeFi, #NFTs, and #Avalanche and looking for a way to earn some tokens on the side to farm and play around with? Join our tasks channel on #Avaware's Discord server and get rewarded for completing tasks 👽👌

Join: https://t.co/wqMtwRrrrE

#Avaware $AVE #AVAX",1055894724245155841,1493370422422822913,2022-02-14T23:43:48.000Z,1484225964154540040
1493310728043999232,0,0,2,0,@Avalant_NFT @avalancheavax My Valentine is @bhndBARS ily,1439663375676489728,1493370283637411841,2022-02-14T23:43:15.000Z,973438135374721024
1493352690625089536,0,0,6,0,@hoopdreamsbball @chikn_nft @avalancheavax @feath3r_eth @PatrickNasse @Chiknwhalegod @MinorBrant @jHaOdDeL @TwoPeasNAPod2 @Here4Chainlink @BokBokNews It me!,42772527,1493370037498875905,2022-02-14T23:42:17.000Z,4020995112
1493305936471015424,1,0,2,0,"@WallStreet_Hunt @avalancheavax @AVAXDaily @HeroesChained @fraxfinance @Platypusdefi @EverRise @phoenix_fi #EverRise with huge returns for all its investors 

#LetUsIn #Defi #LetUsIn",1407810021820223491,1493369754668736515,2022-02-14T23:41:09.000Z,947951668011737088
1493094078312972288,0,0,2,0,@buballer02 @Powernodes_ @avalancheavax God I love the power fam https://t.co/gvy4YDBlMv,18752231,1493368127656284160,2022-02-14T23:34:41.000Z,1454121397312233475
1493233554511130626,0,1,0,0,@Avalanche_Space @ZeroSwapLabs @avalancheavax What do you mean? You mean we dont have to do anything except connecting our wallet to zero swap?,1409531617773723650,1493368067363315715,2022-02-14T23:34:27.000Z,1472721573132238848
1492610714846085120,0,1,0,0,@avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew #avax image looks beautiful anywhere you put it 👁️👁️👁️,1055894724245155841,1493367455410016258,2022-02-14T23:32:01.000Z,1479621795267461120
1492610714846085120,0,1,2,0,"@avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew Congratulations @AVAXAndrettiFE!! 
#AVAX is ready for the bullrace https://t.co/zVX8ovNHAW",1055894724245155841,1493367149347418116,2022-02-14T23:30:48.000Z,1469391677068648454
1493362385696002053,0,1,2,0,"@MrNodestrand @Powernodes_ @avalancheavax @Powernodes_  is a sleeping giant, let's  just give it time :)",1471986160687718400,1493366997828403200,2022-02-14T23:30:12.000Z,219953632
1491345074672013314,0,0,0,0,"@ThenFollow_ @Dyslexsickk @avalancheavax 🏁 Just Stealth Launched on Avax 🚀

💵 Son Of Tony Montana 💵

Total supply : 1.000.000.000.000

Max Buy : 3%

✅ Huge potential / Dev SAFU ✅
🔐 LP Lock - Contract Renounced

https://t.co/9S4EzOUImq…

🌐 https://t.co/kWVUOE90ei

Telegram : https://t.co/8i2jpQPTen",1490674511062069249,1493365895804112897,2022-02-14T23:25:49.000Z,1419698774474121223
1493344440395747329,0,0,4,0,@avalancheavax @RedSwissVC @DefiLlama I was surprised that solana was surprisingly expensive. Good information.,1055894724245155841,1493365787536461824,2022-02-14T23:25:23.000Z,1388663678187180036
1492610714846085120,0,1,4,0,@avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew Damm. #AVAX will not only place first in the bull race but also in the karting races.,1055894724245155841,1493365528760668164,2022-02-14T23:24:22.000Z,1371921782073069572
1493344440395747329,0,0,0,0,"@ShylaAvax @avalancheavax @DefiLlama 🏁 Just Stealth Launched on Avax 🚀

💵 Son Of Tony Montana 💵

Total supply : 1.000.000.000.000

Max Buy : 3%

✅ Huge potential / Dev SAFU ✅
🔐 LP Lock - Contract Renounced

https://t.co/9S4EzOUImq…

🌐 https://t.co/kWVUOE90ei

Telegram : https://t.co/8i2jpQPTen",1486366135117361155,1493364425608335364,2022-02-14T23:19:59.000Z,1419698774474121223
1492610714846085120,0,0,0,0,"@Dr_George_Light @avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew 🏁 Just Stealth Launched on Avax 🚀

💵 Son Of Tony Montana 💵

Total supply : 1.000.000.000.000

Max Buy : 3%

✅ Huge potential / Dev SAFU ✅
🔐 LP Lock - Contract Renounced

https://t.co/9S4EzOUImq…

🌐 https://t.co/kWVUOE90ei

Telegram : https://t.co/8i2jpQPTen",1479518827461459969,1493364374446219267,2022-02-14T23:19:46.000Z,1419698774474121223
1493259982586138625,0,0,0,0,@Avalanche_Space @morphie_network @avalancheavax Joining hands for the betterment! This will bring a high quality of price feeds to Avalanche! Such a big advancement!,1409531617773723650,1493364321619169283,2022-02-14T23:19:34.000Z,1243666342621761536
1493102246371934208,0,0,0,0,@qiwave1 @solana @0xPolygon @avalancheavax @harmonyprotocol you’re actually turning me on right now keep talking esp about BIG tech etc,999947227635204096,1493364153179795458,2022-02-14T23:18:54.000Z,1489682023740362752
1493102246371934208,0,1,0,0,@RoccoJackalope @solana @0xPolygon @avalancheavax @harmonyprotocol wow you are just gonna double up on it eh?!   😆,1489682023740362752,1493362828920692736,2022-02-14T23:13:38.000Z,999947227635204096
1492610714846085120,0,1,0,0,"@avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew I have a motorcycle and I want to have that helmet with the ""#avax"" on, so I would feel twice as safe.",1055894724245155841,1493362660921991173,2022-02-14T23:12:58.000Z,1479518827461459969
1493362385696002053,4,1,18,1,"Crazy how @Powernodes_ mentioned purchasing an @avalancheavax validator node, yesterday on their AMA…yet there’s NO one talking about it?… wow $power",,1493362385696002053,2022-02-14T23:11:52.000Z,1471986160687718400
1493310728043999232,0,0,1,0,@Avalant_NFT @avalancheavax I can only look forward to RPGs with ants as the main characters.,1439663375676489728,1493362361381502977,2022-02-14T23:11:46.000Z,1457613971096485889
1493352690625089536,0,1,6,0,@jHaOdDeL @hoopdreamsbball @chikn_nft @avalancheavax @feath3r_eth @PatrickNasse @Chiknwhalegod @MinorBrant @TwoPeasNAPod2 @Here4Chainlink @BokBokNews Oooooh yeah! That sounds awesome! https://t.co/WGE6YqIU9S,1452475539420221445,1493362029930815500,2022-02-14T23:10:27.000Z,2185270399
1493223505277583361,0,1,0,0,"@Acrominion @bloktopia @avalancheavax @Chiliz @chainlink @animocabrands @CoinMarketCap @kucoincom @Bitboy_Crypto @ElrondNetwork @Cointelegraph @TheBinanceNFT @solana @travalacom @jakepaul @antifundvc @0xPolygon @Algorand ""The price doesn't even matter"" 🤦‍♂️man are you even reading what you writing ? The price is the only thing that will tell if a project is a success or a fiasco, and numbers never lie, the value of BLOK dropped  8x, NOT Normal, How many coins you see with this bad results ? NONE.",1455304623846313987,1493362022360178692,2022-02-14T23:10:26.000Z,1129888740451803138
1492610714846085120,0,0,1,0,"@avalancheavax @AVAXAndrettiFE @JakeDennis19 @Oliver_Askew How nice to see the #avax logo on that helmet, avax deserves to be seen by everyone! 👽👽",1055894724245155841,1493361963774226434,2022-02-14T23:10:12.000Z,1458247281480814593
